types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Software,http://dbpedia.org/resource/Structural_functionalism,functionalism,456,53,0.9948820225615076,0.004655965075721,9,33,== Work == | === Beyond Constructivism ===
http://dbpedia.org/class/yago/WikicatSociologicalTheories,http://dbpedia.org/resource/Structural_functionalism,functionalism,456,53,0.9948820225615076,0.004655965075721,9,33,== Work == | === Beyond Constructivism ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Structural_functionalism,functionalism,456,53,0.9948820225615076,0.004655965075721,9,33,== Work == | === Beyond Constructivism ===
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Structural_functionalism,functionalism,456,53,0.9948820225615076,0.004655965075721,9,33,== Work == | === Beyond Constructivism ===
http://dbpedia.org/class/yago/Explanation105793000,http://dbpedia.org/resource/Structural_functionalism,functionalism,456,53,0.9948820225615076,0.004655965075721,9,33,== Work == | === Beyond Constructivism ===
http://dbpedia.org/class/yago/HigherCognitiveProcess105770664,http://dbpedia.org/resource/Structural_functionalism,functionalism,456,53,0.9948820225615076,0.004655965075721,9,33,== Work == | === Beyond Constructivism ===
http://dbpedia.org/class/yago/Process105701363,http://dbpedia.org/resource/Structural_functionalism,functionalism,456,53,0.9948820225615076,0.004655965075721,9,33,== Work == | === Beyond Constructivism ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Structural_functionalism,functionalism,456,53,0.9948820225615076,0.004655965075721,9,33,== Work == | === Beyond Constructivism ===
http://dbpedia.org/class/yago/Theory105989479,http://dbpedia.org/resource/Structural_functionalism,functionalism,456,53,0.9948820225615076,0.004655965075721,9,33,== Work == | === Beyond Constructivism ===
http://dbpedia.org/class/yago/Thinking105770926,http://dbpedia.org/resource/Structural_functionalism,functionalism,456,53,0.9948820225615076,0.004655965075721,9,33,== Work == | === Beyond Constructivism ===
