types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Right-wing_terrorism,terrorist,191,135,0.9610722761715422,0.0405030140588846,6,54,== Legacy == | === Cultural impact ===
http://dbpedia.org/ontology/Agent,http://dbpedia.org/resource/Right-wing_terrorism,terrorist,191,135,0.9610722761715422,0.0405030140588846,6,54,== Legacy == | === Cultural impact ===
http://dbpedia.org/class/yago/WikicatYearsOfLead(Italy),http://dbpedia.org/resource/Right-wing_terrorism,terrorist,191,135,0.9610722761715422,0.0405030140588846,6,54,== Legacy == | === Cultural impact ===
http://dbpedia.org/class/yago/Year115203791,http://dbpedia.org/resource/Right-wing_terrorism,terrorist,191,135,0.9610722761715422,0.0405030140588846,6,54,== Legacy == | === Cultural impact ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Right-wing_terrorism,terrorist,191,135,0.9610722761715422,0.0405030140588846,6,54,== Legacy == | === Cultural impact ===
http://dbpedia.org/class/yago/FundamentalQuantity113575869,http://dbpedia.org/resource/Right-wing_terrorism,terrorist,191,135,0.9610722761715422,0.0405030140588846,6,54,== Legacy == | === Cultural impact ===
http://dbpedia.org/class/yago/Measure100033615,http://dbpedia.org/resource/Right-wing_terrorism,terrorist,191,135,0.9610722761715422,0.0405030140588846,6,54,== Legacy == | === Cultural impact ===
http://dbpedia.org/class/yago/TimePeriod115113229,http://dbpedia.org/resource/Right-wing_terrorism,terrorist,191,135,0.9610722761715422,0.0405030140588846,6,54,== Legacy == | === Cultural impact ===
