types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatArtsInItaly,http://dbpedia.org/resource/Trecento,Trecento,206,68,0.9042527993156833,0.105885434644054,0,21,== Writings == | === Fourteenth-century music ===
http://dbpedia.org/class/yago/Art102743547,http://dbpedia.org/resource/Trecento,Trecento,206,68,0.9042527993156833,0.105885434644054,0,21,== Writings == | === Fourteenth-century music ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Trecento,Trecento,206,68,0.9042527993156833,0.105885434644054,0,21,== Writings == | === Fourteenth-century music ===
http://dbpedia.org/class/yago/Creation103129123,http://dbpedia.org/resource/Trecento,Trecento,206,68,0.9042527993156833,0.105885434644054,0,21,== Writings == | === Fourteenth-century music ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Trecento,Trecento,206,68,0.9042527993156833,0.105885434644054,0,21,== Writings == | === Fourteenth-century music ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Trecento,Trecento,206,68,0.9042527993156833,0.105885434644054,0,21,== Writings == | === Fourteenth-century music ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Trecento,Trecento,206,68,0.9042527993156833,0.105885434644054,0,21,== Writings == | === Fourteenth-century music ===
