types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Bassist,Bass,2696,18,0.9719609021921513,0.0287210760120349,0,12,== Personnel == | === Former members ===
http://dbpedia.org/ontology/MusicalArtist,http://dbpedia.org/resource/Bassist,Bass,2696,18,0.9719609021921513,0.0287210760120349,0,12,== Personnel == | === Former members ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Bassist,Bass,2696,18,0.9719609021921513,0.0287210760120349,0,12,== Personnel == | === Former members ===
