types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Soulmate,Soul Mates,160,0,0.999999997967052,1.413401440377274e-09,0,26,== Discography == | === As sideman ===
http://dbpedia.org/class/yago/WikicatInterpersonalRelationships,http://dbpedia.org/resource/Soulmate,Soul Mates,160,0,0.999999997967052,1.413401440377274e-09,0,26,== Discography == | === As sideman ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Soulmate,Soul Mates,160,0,0.999999997967052,1.413401440377274e-09,0,26,== Discography == | === As sideman ===
http://dbpedia.org/class/yago/Relation100031921,http://dbpedia.org/resource/Soulmate,Soul Mates,160,0,0.999999997967052,1.413401440377274e-09,0,26,== Discography == | === As sideman ===
http://dbpedia.org/class/yago/Relationship113780719,http://dbpedia.org/resource/Soulmate,Soul Mates,160,0,0.999999997967052,1.413401440377274e-09,0,26,== Discography == | === As sideman ===
