types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/YagoGeoEntity,http://dbpedia.org/resource/Surf_Line,Surf Line,53,8,0.999999999923716,0.0,0,79,== Discography == | === With GospelbeacH ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Surf_Line,Surf Line,53,8,0.999999999923716,0.0,0,79,== Discography == | === With GospelbeacH ===
http://dbpedia.org/class/yago/WikicatRailLinesInCalifornia,http://dbpedia.org/resource/Surf_Line,Surf Line,53,8,0.999999999923716,0.0,0,79,== Discography == | === With GospelbeacH ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Surf_Line,Surf Line,53,8,0.999999999923716,0.0,0,79,== Discography == | === With GospelbeacH ===
http://dbpedia.org/class/yago/Line103671272,http://dbpedia.org/resource/Surf_Line,Surf Line,53,8,0.999999999923716,0.0,0,79,== Discography == | === With GospelbeacH ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Surf_Line,Surf Line,53,8,0.999999999923716,0.0,0,79,== Discography == | === With GospelbeacH ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Surf_Line,Surf Line,53,8,0.999999999923716,0.0,0,79,== Discography == | === With GospelbeacH ===
http://dbpedia.org/class/yago/Road104096066,http://dbpedia.org/resource/Surf_Line,Surf Line,53,8,0.999999999923716,0.0,0,79,== Discography == | === With GospelbeacH ===
http://dbpedia.org/class/yago/Way104564698,http://dbpedia.org/resource/Surf_Line,Surf Line,53,8,0.999999999923716,0.0,0,79,== Discography == | === With GospelbeacH ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Surf_Line,Surf Line,53,8,0.999999999923716,0.0,0,79,== Discography == | === With GospelbeacH ===
