types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Fax,FAX,1288,0,0.9999998165719316,1.834278223655349e-07,0,18,== Remixography == | === 1989 ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Fax,FAX,1288,0,0.9999998165719316,1.834278223655349e-07,0,18,== Remixography == | === 1989 ===
http://dbpedia.org/ontology/Automobile,http://dbpedia.org/resource/Fax,FAX,1288,0,0.9999998165719316,1.834278223655349e-07,0,18,== Remixography == | === 1989 ===
