types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Men_in_Black_(The_X-Files),Morris Fletcher,73,106,0.9999994019060606,0.0,1,14,== Career == | === 1990s ===
http://dbpedia.org/class/yago/Organization108008335,http://dbpedia.org/resource/Men_in_Black_(The_X-Files),Morris Fletcher,73,106,0.9999994019060606,0.0,1,14,== Career == | === 1990s ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Men_in_Black_(The_X-Files),Morris Fletcher,73,106,0.9999994019060606,0.0,1,14,== Career == | === 1990s ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Men_in_Black_(The_X-Files),Morris Fletcher,73,106,0.9999994019060606,0.0,1,14,== Career == | === 1990s ===
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/Men_in_Black_(The_X-Files),Morris Fletcher,73,106,0.9999994019060606,0.0,1,14,== Career == | === 1990s ===
http://dbpedia.org/class/yago/WikicatFictionalOrganizations,http://dbpedia.org/resource/Men_in_Black_(The_X-Files),Morris Fletcher,73,106,0.9999994019060606,0.0,1,14,== Career == | === 1990s ===
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/Men_in_Black_(The_X-Files),Morris Fletcher,73,106,0.9999994019060606,0.0,1,14,== Career == | === 1990s ===
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Men_in_Black_(The_X-Files),Morris Fletcher,73,106,0.9999994019060606,0.0,1,14,== Career == | === 1990s ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Men_in_Black_(The_X-Files),Morris Fletcher,73,106,0.9999994019060606,0.0,1,14,== Career == | === 1990s ===
