types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Record_producer,music producer,39381,71,0.9999997221659488,2.7783412175505937e-07,0,0,
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Record_producer,music producer,39381,71,0.9999997221659488,2.7783412175505937e-07,0,0,
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Record_producer,music producer,39381,71,0.9999997221659488,2.7783412175505937e-07,0,0,
http://dbpedia.org/class/yago/Act100030358,http://dbpedia.org/resource/Record_producer,music producer,39381,71,0.9999997221659488,2.7783412175505937e-07,0,0,
http://dbpedia.org/class/yago/Activity100407535,http://dbpedia.org/resource/Record_producer,music producer,39381,71,0.9999997221659488,2.7783412175505937e-07,0,0,
http://dbpedia.org/class/yago/Event100029378,http://dbpedia.org/resource/Record_producer,music producer,39381,71,0.9999997221659488,2.7783412175505937e-07,0,0,
http://dbpedia.org/class/yago/Occupation100582388,http://dbpedia.org/resource/Record_producer,music producer,39381,71,0.9999997221659488,2.7783412175505937e-07,0,0,
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Record_producer,music producer,39381,71,0.9999997221659488,2.7783412175505937e-07,0,0,
http://dbpedia.org/class/yago/WikicatOccupations,http://dbpedia.org/resource/Record_producer,music producer,39381,71,0.9999997221659488,2.7783412175505937e-07,0,0,
http://dbpedia.org/class/yago/WikicatOccupationsInMusic,http://dbpedia.org/resource/Record_producer,music producer,39381,71,0.9999997221659488,2.7783412175505937e-07,0,0,
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Photographer,photographer,4773,98,0.9972442329265448,0.0019179864310409,0,0,
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Photographer,photographer,4773,98,0.9972442329265448,0.0019179864310409,0,0,
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Photographer,photographer,4773,98,0.9972442329265448,0.0019179864310409,0,0,
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Christianity,Christian,56066,18,0.5466188647858395,0.4445549218266849,0,2,== Background ==
http://dbpedia.org/class/yago/WikicatAbrahamicReligions,http://dbpedia.org/resource/Christianity,Christian,56066,18,0.5466188647858395,0.4445549218266849,0,2,== Background ==
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Christianity,Christian,56066,18,0.5466188647858395,0.4445549218266849,0,2,== Background ==
http://dbpedia.org/ontology/EthnicGroup,http://dbpedia.org/resource/Christianity,Christian,56066,18,0.5466188647858395,0.4445549218266849,0,2,== Background ==
http://dbpedia.org/class/yago/WikicatMonotheisticReligions,http://dbpedia.org/resource/Christianity,Christian,56066,18,0.5466188647858395,0.4445549218266849,0,2,== Background ==
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Christianity,Christian,56066,18,0.5466188647858395,0.4445549218266849,0,2,== Background ==
http://dbpedia.org/class/yago/Attribute100024264,http://dbpedia.org/resource/Christianity,Christian,56066,18,0.5466188647858395,0.4445549218266849,0,2,== Background ==
http://dbpedia.org/class/yago/Belief105941423,http://dbpedia.org/resource/Christianity,Christian,56066,18,0.5466188647858395,0.4445549218266849,0,2,== Background ==
http://dbpedia.org/class/yago/CardinalVirtue104847600,http://dbpedia.org/resource/Christianity,Christian,56066,18,0.5466188647858395,0.4445549218266849,0,2,== Background ==
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Christianity,Christian,56066,18,0.5466188647858395,0.4445549218266849,0,2,== Background ==
http://dbpedia.org/class/yago/Content105809192,http://dbpedia.org/resource/Christianity,Christian,56066,18,0.5466188647858395,0.4445549218266849,0,2,== Background ==
http://dbpedia.org/class/yago/Good104849241,http://dbpedia.org/resource/Christianity,Christian,56066,18,0.5466188647858395,0.4445549218266849,0,2,== Background ==
http://dbpedia.org/class/yago/Morality104846770,http://dbpedia.org/resource/Christianity,Christian,56066,18,0.5466188647858395,0.4445549218266849,0,2,== Background ==
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Christianity,Christian,56066,18,0.5466188647858395,0.4445549218266849,0,2,== Background ==
http://dbpedia.org/class/yago/Quality104723816,http://dbpedia.org/resource/Christianity,Christian,56066,18,0.5466188647858395,0.4445549218266849,0,2,== Background ==
http://dbpedia.org/class/yago/Religion105946687,http://dbpedia.org/resource/Christianity,Christian,56066,18,0.5466188647858395,0.4445549218266849,0,2,== Background ==
http://dbpedia.org/class/yago/TheologicalVirtue104847991,http://dbpedia.org/resource/Christianity,Christian,56066,18,0.5466188647858395,0.4445549218266849,0,2,== Background ==
http://dbpedia.org/class/yago/Virtue104847482,http://dbpedia.org/resource/Christianity,Christian,56066,18,0.5466188647858395,0.4445549218266849,0,2,== Background ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/State_school,public school,17618,152,0.9999152317946144,7.56296783441223e-05,1,2,== Background ==
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/State_school,public school,17618,152,0.9999152317946144,7.56296783441223e-05,1,2,== Background ==
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/State_school,public school,17618,152,0.9999152317946144,7.56296783441223e-05,1,2,== Background ==
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/State_school,public school,17618,152,0.9999152317946144,7.56296783441223e-05,1,2,== Background ==
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/State_school,public school,17618,152,0.9999152317946144,7.56296783441223e-05,1,2,== Background ==
http://dbpedia.org/class/yago/WikicatSchools,http://dbpedia.org/resource/State_school,public school,17618,152,0.9999152317946144,7.56296783441223e-05,1,2,== Background ==
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/State_school,public school,17618,152,0.9999152317946144,7.56296783441223e-05,1,2,== Background ==
http://dbpedia.org/class/yago/EducationalInstitution108276342,http://dbpedia.org/resource/State_school,public school,17618,152,0.9999152317946144,7.56296783441223e-05,1,2,== Background ==
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/State_school,public school,17618,152,0.9999152317946144,7.56296783441223e-05,1,2,== Background ==
http://dbpedia.org/class/yago/Institution108053576,http://dbpedia.org/resource/State_school,public school,17618,152,0.9999152317946144,7.56296783441223e-05,1,2,== Background ==
http://dbpedia.org/class/yago/Organization108008335,http://dbpedia.org/resource/State_school,public school,17618,152,0.9999152317946144,7.56296783441223e-05,1,2,== Background ==
http://dbpedia.org/class/yago/School108276720,http://dbpedia.org/resource/State_school,public school,17618,152,0.9999152317946144,7.56296783441223e-05,1,2,== Background ==
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/State_school,public school,17618,152,0.9999152317946144,7.56296783441223e-05,1,2,== Background ==
http://dbpedia.org/class/yago/WikicatStateSchools,http://dbpedia.org/resource/State_school,public school,17618,152,0.9999152317946144,7.56296783441223e-05,1,2,== Background ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Sea_captain,captain,3045,87,0.999999417690616,1.9604276733464414e-07,1,4,== Early career ==
http://dbpedia.org/ontology/HistoricBuilding,http://dbpedia.org/resource/Sea_captain,captain,3045,87,0.999999417690616,1.9604276733464414e-07,1,4,== Early career ==
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Sea_captain,captain,3045,87,0.999999417690616,1.9604276733464414e-07,1,4,== Early career ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Hammond_organ,Hammond,5665,90,0.9999999999463398,3.954987564580571e-11,0,6,== Music ==
http://dbpedia.org/ontology/AnatomicalStructure,http://dbpedia.org/resource/Hammond_organ,Hammond,5665,90,0.9999999999463398,3.954987564580571e-11,0,6,== Music ==
http://dbpedia.org/class/yago/WikicatKeyboardInstruments,http://dbpedia.org/resource/Hammond_organ,Hammond,5665,90,0.9999999999463398,3.954987564580571e-11,0,6,== Music ==
http://dbpedia.org/ontology/MusicalArtist,http://dbpedia.org/resource/Hammond_organ,Hammond,5665,90,0.9999999999463398,3.954987564580571e-11,0,6,== Music ==
http://dbpedia.org/class/yago/WikicatMusicalInstruments,http://dbpedia.org/resource/Hammond_organ,Hammond,5665,90,0.9999999999463398,3.954987564580571e-11,0,6,== Music ==
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Hammond_organ,Hammond,5665,90,0.9999999999463398,3.954987564580571e-11,0,6,== Music ==
http://dbpedia.org/class/yago/Device103183080,http://dbpedia.org/resource/Hammond_organ,Hammond,5665,90,0.9999999999463398,3.954987564580571e-11,0,6,== Music ==
http://dbpedia.org/class/yago/ElectricOrgan103273551,http://dbpedia.org/resource/Hammond_organ,Hammond,5665,90,0.9999999999463398,3.954987564580571e-11,0,6,== Music ==
http://dbpedia.org/class/yago/ElectronicInstrument103279153,http://dbpedia.org/resource/Hammond_organ,Hammond,5665,90,0.9999999999463398,3.954987564580571e-11,0,6,== Music ==
http://dbpedia.org/class/yago/Instrument103574816,http://dbpedia.org/resource/Hammond_organ,Hammond,5665,90,0.9999999999463398,3.954987564580571e-11,0,6,== Music ==
http://dbpedia.org/class/yago/Instrumentality103575240,http://dbpedia.org/resource/Hammond_organ,Hammond,5665,90,0.9999999999463398,3.954987564580571e-11,0,6,== Music ==
http://dbpedia.org/class/yago/KeyboardInstrument103614532,http://dbpedia.org/resource/Hammond_organ,Hammond,5665,90,0.9999999999463398,3.954987564580571e-11,0,6,== Music ==
http://dbpedia.org/class/yago/MusicalInstrument103800933,http://dbpedia.org/resource/Hammond_organ,Hammond,5665,90,0.9999999999463398,3.954987564580571e-11,0,6,== Music ==
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Hammond_organ,Hammond,5665,90,0.9999999999463398,3.954987564580571e-11,0,6,== Music ==
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Hammond_organ,Hammond,5665,90,0.9999999999463398,3.954987564580571e-11,0,6,== Music ==
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Hammond_organ,Hammond,5665,90,0.9999999999463398,3.954987564580571e-11,0,6,== Music ==
http://dbpedia.org/class/yago/WikicatElectronicMusicalInstruments,http://dbpedia.org/resource/Hammond_organ,Hammond,5665,90,0.9999999999463398,3.954987564580571e-11,0,6,== Music ==
http://dbpedia.org/class/yago/WikicatElectronicOrgans,http://dbpedia.org/resource/Hammond_organ,Hammond,5665,90,0.9999999999463398,3.954987564580571e-11,0,6,== Music ==
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/resource/WIMP_Argon_Programme,WARP,6,146,0.7579311612649464,0.3045855411946312,0,6,== Music ==
http://dbpedia.org/class/yago/Work100575741,http://dbpedia.org/resource/WIMP_Argon_Programme,WARP,6,146,0.7579311612649464,0.3045855411946312,0,6,== Music ==
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/WIMP_Argon_Programme,WARP,6,146,0.7579311612649464,0.3045855411946312,0,6,== Music ==
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/WIMP_Argon_Programme,WARP,6,146,0.7579311612649464,0.3045855411946312,0,6,== Music ==
http://dbpedia.org/class/yago/Act100030358,http://dbpedia.org/resource/WIMP_Argon_Programme,WARP,6,146,0.7579311612649464,0.3045855411946312,0,6,== Music ==
http://dbpedia.org/class/yago/Activity100407535,http://dbpedia.org/resource/WIMP_Argon_Programme,WARP,6,146,0.7579311612649464,0.3045855411946312,0,6,== Music ==
http://dbpedia.org/class/yago/Event100029378,http://dbpedia.org/resource/WIMP_Argon_Programme,WARP,6,146,0.7579311612649464,0.3045855411946312,0,6,== Music ==
http://dbpedia.org/class/yago/Experiment100639556,http://dbpedia.org/resource/WIMP_Argon_Programme,WARP,6,146,0.7579311612649464,0.3045855411946312,0,6,== Music ==
