types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Eye_of_Providence,all-seeing eye,158,44,0.995386867849961,0.0046345117652574,20,33,== Literary themes and styles == | === Freemasonry ===
http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Eye_of_Providence,all-seeing eye,158,44,0.995386867849961,0.0046345117652574,20,33,== Literary themes and styles == | === Freemasonry ===
http://dbpedia.org/class/yago/WikicatChristianSymbols,http://dbpedia.org/resource/Eye_of_Providence,all-seeing eye,158,44,0.995386867849961,0.0046345117652574,20,33,== Literary themes and styles == | === Freemasonry ===
http://dbpedia.org/class/yago/WikicatReligiousSymbols,http://dbpedia.org/resource/Eye_of_Providence,all-seeing eye,158,44,0.995386867849961,0.0046345117652574,20,33,== Literary themes and styles == | === Freemasonry ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Eye_of_Providence,all-seeing eye,158,44,0.995386867849961,0.0046345117652574,20,33,== Literary themes and styles == | === Freemasonry ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Eye_of_Providence,all-seeing eye,158,44,0.995386867849961,0.0046345117652574,20,33,== Literary themes and styles == | === Freemasonry ===
http://dbpedia.org/class/yago/Signal106791372,http://dbpedia.org/resource/Eye_of_Providence,all-seeing eye,158,44,0.995386867849961,0.0046345117652574,20,33,== Literary themes and styles == | === Freemasonry ===
http://dbpedia.org/class/yago/Symbol106806469,http://dbpedia.org/resource/Eye_of_Providence,all-seeing eye,158,44,0.995386867849961,0.0046345117652574,20,33,== Literary themes and styles == | === Freemasonry ===
http://dbpedia.org/class/yago/WikicatSymbols,http://dbpedia.org/resource/Eye_of_Providence,all-seeing eye,158,44,0.995386867849961,0.0046345117652574,20,33,== Literary themes and styles == | === Freemasonry ===
