types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/Matter106365467,http://dbpedia.org/resource/Samaveda,Sama,284,826,0.993744682035063,0.0059384393948964,3,17,== Career == | === 1953–1967 ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Samaveda,Sama,284,826,0.993744682035063,0.0059384393948964,3,17,== Career == | === 1953–1967 ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Samaveda,Sama,284,826,0.993744682035063,0.0059384393948964,3,17,== Career == | === 1953–1967 ===
http://dbpedia.org/class/yago/WikicatHinduTexts,http://dbpedia.org/resource/Samaveda,Sama,284,826,0.993744682035063,0.0059384393948964,3,17,== Career == | === 1953–1967 ===
http://dbpedia.org/class/yago/Text106387980,http://dbpedia.org/resource/Samaveda,Sama,284,826,0.993744682035063,0.0059384393948964,3,17,== Career == | === 1953–1967 ===
http://dbpedia.org/class/yago/Writing106362953,http://dbpedia.org/resource/Samaveda,Sama,284,826,0.993744682035063,0.0059384393948964,3,17,== Career == | === 1953–1967 ===
http://dbpedia.org/class/yago/WrittenCommunication106349220,http://dbpedia.org/resource/Samaveda,Sama,284,826,0.993744682035063,0.0059384393948964,3,17,== Career == | === 1953–1967 ===
