types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Anthropology,anthropologist,9799,163,0.799213867021427,0.2468308037750559,1,65,== Legacy == | === Dance ===
http://dbpedia.org/ontology/Book,http://dbpedia.org/resource/Anthropology,anthropologist,9799,163,0.799213867021427,0.2468308037750559,1,65,== Legacy == | === Dance ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Anthropology,anthropologist,9799,163,0.799213867021427,0.2468308037750559,1,65,== Legacy == | === Dance ===
