types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatBillboardCharts,http://dbpedia.org/resource/Digital_Songs,Alternative Digital Songs,1016,36,0.5582429555600223,0.7913347406181211,9,12,== Career == | === 2013–2014: Dollhouse ===
http://dbpedia.org/class/yago/WikicatRecordCharts,http://dbpedia.org/resource/Digital_Songs,Alternative Digital Songs,1016,36,0.5582429555600223,0.7913347406181211,9,12,== Career == | === 2013–2014: Dollhouse ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Digital_Songs,Alternative Digital Songs,1016,36,0.5582429555600223,0.7913347406181211,9,12,== Career == | === 2013–2014: Dollhouse ===
http://dbpedia.org/class/yago/Chart106999802,http://dbpedia.org/resource/Digital_Songs,Alternative Digital Songs,1016,36,0.5582429555600223,0.7913347406181211,9,12,== Career == | === 2013–2014: Dollhouse ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Digital_Songs,Alternative Digital Songs,1016,36,0.5582429555600223,0.7913347406181211,9,12,== Career == | === 2013–2014: Dollhouse ===
http://dbpedia.org/class/yago/VisualCommunication106873252,http://dbpedia.org/resource/Digital_Songs,Alternative Digital Songs,1016,36,0.5582429555600223,0.7913347406181211,9,12,== Career == | === 2013–2014: Dollhouse ===
