types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Serbian_Cyrillic_alphabet,Serbian Cyrillic,3029,21,0.9999971933893498,2.708499945188886e-06,"Radiša Trajković  (Serbian Cyrillic: Радиша Трајковић; born 23 July 1973), known by the stage name Đani (Serbian Cyrillic: Ђани), is a popular Serbian pop-folk singer.",0,0,
http://dbpedia.org/ontology/Language,http://dbpedia.org/resource/Serbian_Cyrillic_alphabet,Serbian Cyrillic,3029,21,0.9999971933893498,2.708499945188886e-06,"Radiša Trajković  (Serbian Cyrillic: Радиша Трајковић; born 23 July 1973), known by the stage name Đani (Serbian Cyrillic: Ђани), is a popular Serbian pop-folk singer.",0,0,
http://dbpedia.org/ontology/Film,http://dbpedia.org/resource/Serbian_Cyrillic_alphabet,Serbian Cyrillic,3029,21,0.9999971933893498,2.708499945188886e-06,"Radiša Trajković  (Serbian Cyrillic: Радиша Трајковић; born 23 July 1973), known by the stage name Đani (Serbian Cyrillic: Ђани), is a popular Serbian pop-folk singer.",0,0,
http://dbpedia.org/class/yago/WikicatCyrillicAlphabets,http://dbpedia.org/resource/Serbian_Cyrillic_alphabet,Serbian Cyrillic,3029,21,0.9999971933893498,2.708499945188886e-06,"Radiša Trajković  (Serbian Cyrillic: Радиша Трајковић; born 23 July 1973), known by the stage name Đani (Serbian Cyrillic: Ђани), is a popular Serbian pop-folk singer.",0,0,
http://dbpedia.org/class/yago/Writing106359877,http://dbpedia.org/resource/Serbian_Cyrillic_alphabet,Serbian Cyrillic,3029,21,0.9999971933893498,2.708499945188886e-06,"Radiša Trajković  (Serbian Cyrillic: Радиша Трајковић; born 23 July 1973), known by the stage name Đani (Serbian Cyrillic: Ђани), is a popular Serbian pop-folk singer.",0,0,
http://dbpedia.org/class/yago/WrittenCommunication106349220,http://dbpedia.org/resource/Serbian_Cyrillic_alphabet,Serbian Cyrillic,3029,21,0.9999971933893498,2.708499945188886e-06,"Radiša Trajković  (Serbian Cyrillic: Радиша Трајковић; born 23 July 1973), known by the stage name Đani (Serbian Cyrillic: Ђани), is a popular Serbian pop-folk singer.",0,0,
http://dbpedia.org/class/yago/WikicatLanguagesOfMontenegro,http://dbpedia.org/resource/Serbian_Cyrillic_alphabet,Serbian Cyrillic,3029,21,0.9999971933893498,2.708499945188886e-06,"Radiša Trajković  (Serbian Cyrillic: Радиша Трајковић; born 23 July 1973), known by the stage name Đani (Serbian Cyrillic: Ђани), is a popular Serbian pop-folk singer.",0,0,
http://dbpedia.org/class/yago/WikicatLanguagesOfSerbia,http://dbpedia.org/resource/Serbian_Cyrillic_alphabet,Serbian Cyrillic,3029,21,0.9999971933893498,2.708499945188886e-06,"Radiša Trajković  (Serbian Cyrillic: Радиша Трајковић; born 23 July 1973), known by the stage name Đani (Serbian Cyrillic: Ђани), is a popular Serbian pop-folk singer.",0,0,
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Serbian_Cyrillic_alphabet,Serbian Cyrillic,3029,21,0.9999971933893498,2.708499945188886e-06,"Radiša Trajković  (Serbian Cyrillic: Радиша Трајковић; born 23 July 1973), known by the stage name Đani (Serbian Cyrillic: Ђани), is a popular Serbian pop-folk singer.",0,0,
http://dbpedia.org/class/yago/Alphabet106497459,http://dbpedia.org/resource/Serbian_Cyrillic_alphabet,Serbian Cyrillic,3029,21,0.9999971933893498,2.708499945188886e-06,"Radiša Trajković  (Serbian Cyrillic: Радиша Трајковић; born 23 July 1973), known by the stage name Đani (Serbian Cyrillic: Ђани), is a popular Serbian pop-folk singer.",0,0,
