types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Eocene,EO.,6945,112,0.9999999999983232,0.0,1,5,== Music career == | === Beginnings (2016–2017) ===
http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,http://dbpedia.org/resource/Eocene,EO.,6945,112,0.9999999999983232,0.0,1,5,== Music career == | === Beginnings (2016–2017) ===
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/resource/Eocene,EO.,6945,112,0.9999999999983232,0.0,1,5,== Music career == | === Beginnings (2016–2017) ===
