types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatAlgerianStylesOfMusic,http://dbpedia.org/resource/Gnawa_music,gnawa,95,103,0.9676499720967492,0.0334315391268477,8,10,== Biography == | === Later career ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Gnawa_music,gnawa,95,103,0.9676499720967492,0.0334315391268477,8,10,== Biography == | === Later career ===
http://dbpedia.org/class/yago/WikicatMoroccanStylesOfMusic,http://dbpedia.org/resource/Gnawa_music,gnawa,95,103,0.9676499720967492,0.0334315391268477,8,10,== Biography == | === Later career ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Gnawa_music,gnawa,95,103,0.9676499720967492,0.0334315391268477,8,10,== Biography == | === Later career ===
http://dbpedia.org/class/yago/Attribute100024264,http://dbpedia.org/resource/Gnawa_music,gnawa,95,103,0.9676499720967492,0.0334315391268477,8,10,== Biography == | === Later career ===
http://dbpedia.org/class/yago/Manner104928903,http://dbpedia.org/resource/Gnawa_music,gnawa,95,103,0.9676499720967492,0.0334315391268477,8,10,== Biography == | === Later career ===
http://dbpedia.org/class/yago/Property104916342,http://dbpedia.org/resource/Gnawa_music,gnawa,95,103,0.9676499720967492,0.0334315391268477,8,10,== Biography == | === Later career ===
