types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Eukaryote,http://dbpedia.org/resource/Woolly_mammoth,Woolly Mammoth,587,5,0.9772632448366232,0.0232657426578799,0,22,== Equipment == | === Pedals ===
http://umbel.org/umbel/rc/Animal,http://dbpedia.org/resource/Woolly_mammoth,Woolly Mammoth,587,5,0.9772632448366232,0.0232657426578799,0,22,== Equipment == | === Pedals ===
http://umbel.org/umbel/rc/BiologicalLivingObject,http://dbpedia.org/resource/Woolly_mammoth,Woolly Mammoth,587,5,0.9772632448366232,0.0232657426578799,0,22,== Equipment == | === Pedals ===
http://umbel.org/umbel/rc/EukaryoticCell,http://dbpedia.org/resource/Woolly_mammoth,Woolly Mammoth,587,5,0.9772632448366232,0.0232657426578799,0,22,== Equipment == | === Pedals ===
http://umbel.org/umbel/rc/Mammal,http://dbpedia.org/resource/Woolly_mammoth,Woolly Mammoth,587,5,0.9772632448366232,0.0232657426578799,0,22,== Equipment == | === Pedals ===
