types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/SoccerTournament,http://dbpedia.org/resource/Electric_Picnic_2009,Electric Picnic 2009,164,22,0.9985231816202612,0.00147900259797,16,6,== Career == | === Sea Sew ===
http://umbel.org/umbel/rc/Event,http://dbpedia.org/resource/Electric_Picnic_2009,Electric Picnic 2009,164,22,0.9985231816202612,0.00147900259797,16,6,== Career == | === Sea Sew ===
http://umbel.org/umbel/rc/Festival,http://dbpedia.org/resource/Electric_Picnic_2009,Electric Picnic 2009,164,22,0.9985231816202612,0.00147900259797,16,6,== Career == | === Sea Sew ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Electric_Picnic_2009,Electric Picnic 2009,164,22,0.9985231816202612,0.00147900259797,16,6,== Career == | === Sea Sew ===
http://dbpedia.org/class/yago/Festival115162388,http://dbpedia.org/resource/Electric_Picnic_2009,Electric Picnic 2009,164,22,0.9985231816202612,0.00147900259797,16,6,== Career == | === Sea Sew ===
http://dbpedia.org/class/yago/FundamentalQuantity113575869,http://dbpedia.org/resource/Electric_Picnic_2009,Electric Picnic 2009,164,22,0.9985231816202612,0.00147900259797,16,6,== Career == | === Sea Sew ===
http://dbpedia.org/class/yago/Measure100033615,http://dbpedia.org/resource/Electric_Picnic_2009,Electric Picnic 2009,164,22,0.9985231816202612,0.00147900259797,16,6,== Career == | === Sea Sew ===
http://dbpedia.org/class/yago/TimePeriod115113229,http://dbpedia.org/resource/Electric_Picnic_2009,Electric Picnic 2009,164,22,0.9985231816202612,0.00147900259797,16,6,== Career == | === Sea Sew ===
