types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Disability,mentally challenged,7604,145,0.683840156507814,0.4617784547002219,0,22,== Humanitarian work == | === Livelihood ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Disability,mentally challenged,7604,145,0.683840156507814,0.4617784547002219,0,22,== Humanitarian work == | === Livelihood ===
http://dbpedia.org/ontology/Disease,http://dbpedia.org/resource/Disability,mentally challenged,7604,145,0.683840156507814,0.4617784547002219,0,22,== Humanitarian work == | === Livelihood ===
