types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatAirShows,http://dbpedia.org/resource/Barnstorming,Barnstormer,325,0,0.9999964729968084,0.0,1,67,== Discography == | === Barnstormer 1649 ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Barnstorming,Barnstormer,325,0,0.9999964729968084,0.0,1,67,== Discography == | === Barnstormer 1649 ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Barnstorming,Barnstormer,325,0,0.9999964729968084,0.0,1,67,== Discography == | === Barnstormer 1649 ===
http://dbpedia.org/class/yago/Act100030358,http://dbpedia.org/resource/Barnstorming,Barnstormer,325,0,0.9999964729968084,0.0,1,67,== Discography == | === Barnstormer 1649 ===
http://dbpedia.org/class/yago/Activity100407535,http://dbpedia.org/resource/Barnstorming,Barnstormer,325,0,0.9999964729968084,0.0,1,67,== Discography == | === Barnstormer 1649 ===
http://dbpedia.org/class/yago/Diversion100426928,http://dbpedia.org/resource/Barnstorming,Barnstormer,325,0,0.9999964729968084,0.0,1,67,== Discography == | === Barnstormer 1649 ===
http://dbpedia.org/class/yago/Entertainment100429048,http://dbpedia.org/resource/Barnstorming,Barnstormer,325,0,0.9999964729968084,0.0,1,67,== Discography == | === Barnstormer 1649 ===
http://dbpedia.org/class/yago/Event100029378,http://dbpedia.org/resource/Barnstorming,Barnstormer,325,0,0.9999964729968084,0.0,1,67,== Discography == | === Barnstormer 1649 ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Barnstorming,Barnstormer,325,0,0.9999964729968084,0.0,1,67,== Discography == | === Barnstormer 1649 ===
http://dbpedia.org/class/yago/Show100520257,http://dbpedia.org/resource/Barnstorming,Barnstormer,325,0,0.9999964729968084,0.0,1,67,== Discography == | === Barnstormer 1649 ===
