types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Pentecostalism,Holiness-Pentecostal,5553,78,0.9999999923797134,0.0,2,43,== Legacy == | === Scholarly influence ===
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/resource/Pentecostalism,Holiness-Pentecostal,5553,78,0.9999999923797134,0.0,2,43,== Legacy == | === Scholarly influence ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Pentecostalism,Holiness-Pentecostal,5553,78,0.9999999923797134,0.0,2,43,== Legacy == | === Scholarly influence ===
