types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatChristianSymbols,http://dbpedia.org/resource/Aureola,Aureola,145,23,0.99999985402145,0.0,0,24,== Discography == | === Splits ===
http://dbpedia.org/class/yago/WikicatReligiousSymbols,http://dbpedia.org/resource/Aureola,Aureola,145,23,0.99999985402145,0.0,0,24,== Discography == | === Splits ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Aureola,Aureola,145,23,0.99999985402145,0.0,0,24,== Discography == | === Splits ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Aureola,Aureola,145,23,0.99999985402145,0.0,0,24,== Discography == | === Splits ===
http://dbpedia.org/class/yago/Signal106791372,http://dbpedia.org/resource/Aureola,Aureola,145,23,0.99999985402145,0.0,0,24,== Discography == | === Splits ===
http://dbpedia.org/class/yago/Symbol106806469,http://dbpedia.org/resource/Aureola,Aureola,145,23,0.99999985402145,0.0,0,24,== Discography == | === Splits ===
http://dbpedia.org/class/yago/WikicatSymbols,http://dbpedia.org/resource/Aureola,Aureola,145,23,0.99999985402145,0.0,0,24,== Discography == | === Splits ===
