types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Laser,Lasers,11815,4,0.9999999797632032,1.7347144366412135e-08,0,33,== Discography == | ==== Remix albums ====
http://dbpedia.org/ontology/Device,http://dbpedia.org/resource/Laser,Lasers,11815,4,0.9999999797632032,1.7347144366412135e-08,0,33,== Discography == | ==== Remix albums ====
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Laser,Lasers,11815,4,0.9999999797632032,1.7347144366412135e-08,0,33,== Discography == | ==== Remix albums ====
