types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Nordic_race,Teutonic,616,82,0.9939025503885756,0.0039884910660502,2,17,== Writings == | === Sociopolitical views ===
http://dbpedia.org/class/yago/WikicatHistoricalDefinitionsOfRace,http://dbpedia.org/resource/Nordic_race,Teutonic,616,82,0.9939025503885756,0.0039884910660502,2,17,== Writings == | === Sociopolitical views ===
http://dbpedia.org/ontology/EthnicGroup,http://dbpedia.org/resource/Nordic_race,Teutonic,616,82,0.9939025503885756,0.0039884910660502,2,17,== Writings == | === Sociopolitical views ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Nordic_race,Teutonic,616,82,0.9939025503885756,0.0039884910660502,2,17,== Writings == | === Sociopolitical views ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Nordic_race,Teutonic,616,82,0.9939025503885756,0.0039884910660502,2,17,== Writings == | === Sociopolitical views ===
http://dbpedia.org/class/yago/Definition106744396,http://dbpedia.org/resource/Nordic_race,Teutonic,616,82,0.9939025503885756,0.0039884910660502,2,17,== Writings == | === Sociopolitical views ===
http://dbpedia.org/class/yago/Explanation106738281,http://dbpedia.org/resource/Nordic_race,Teutonic,616,82,0.9939025503885756,0.0039884910660502,2,17,== Writings == | === Sociopolitical views ===
http://dbpedia.org/class/yago/Message106598915,http://dbpedia.org/resource/Nordic_race,Teutonic,616,82,0.9939025503885756,0.0039884910660502,2,17,== Writings == | === Sociopolitical views ===
http://dbpedia.org/class/yago/Statement106722453,http://dbpedia.org/resource/Nordic_race,Teutonic,616,82,0.9939025503885756,0.0039884910660502,2,17,== Writings == | === Sociopolitical views ===
