types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Bald_eagle,eagle,2240,199,0.6513098712312432,0.4772852218815369,6,19,== Artistic contribution == | === Combines ===
http://dbpedia.org/ontology/Bird,http://dbpedia.org/resource/Bald_eagle,eagle,2240,199,0.6513098712312432,0.4772852218815369,6,19,== Artistic contribution == | === Combines ===
http://umbel.org/umbel/rc/Animal,http://dbpedia.org/resource/Bald_eagle,eagle,2240,199,0.6513098712312432,0.4772852218815369,6,19,== Artistic contribution == | === Combines ===
http://umbel.org/umbel/rc/BiologicalLivingObject,http://dbpedia.org/resource/Bald_eagle,eagle,2240,199,0.6513098712312432,0.4772852218815369,6,19,== Artistic contribution == | === Combines ===
http://umbel.org/umbel/rc/Bird,http://dbpedia.org/resource/Bald_eagle,eagle,2240,199,0.6513098712312432,0.4772852218815369,6,19,== Artistic contribution == | === Combines ===
http://umbel.org/umbel/rc/EukaryoticCell,http://dbpedia.org/resource/Bald_eagle,eagle,2240,199,0.6513098712312432,0.4772852218815369,6,19,== Artistic contribution == | === Combines ===
