types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Akechi_Hidemitsu,Akechi Hidemitsu,18,25,1.0,0.0,0,21,== Filmography == | === Television ===
http://dbpedia.org/class/yago/WikicatJapaneseEras,http://dbpedia.org/resource/Heiji,Heiji,58,49,0.9999999153167528,8.468324609726205e-08,0,29,== Filmography == | === Television ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Heiji,Heiji,58,49,0.9999999153167528,8.468324609726205e-08,0,29,== Filmography == | === Television ===
http://dbpedia.org/class/yago/Era115248564,http://dbpedia.org/resource/Heiji,Heiji,58,49,0.9999999153167528,8.468324609726205e-08,0,29,== Filmography == | === Television ===
http://dbpedia.org/class/yago/FundamentalQuantity113575869,http://dbpedia.org/resource/Heiji,Heiji,58,49,0.9999999153167528,8.468324609726205e-08,0,29,== Filmography == | === Television ===
http://dbpedia.org/class/yago/Measure100033615,http://dbpedia.org/resource/Heiji,Heiji,58,49,0.9999999153167528,8.468324609726205e-08,0,29,== Filmography == | === Television ===
http://dbpedia.org/class/yago/TimePeriod115113229,http://dbpedia.org/resource/Heiji,Heiji,58,49,0.9999999153167528,8.468324609726205e-08,0,29,== Filmography == | === Television ===
