types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Election,http://dbpedia.org/resource/Bluing_(steel),Blued,188,8,0.8586425755920568,0.1436170212765956,0,8,== Discography == | === As leader ===
http://dbpedia.org/class/yago/WikicatCoatings,http://dbpedia.org/resource/Bluing_(steel),Blued,188,8,0.8586425755920568,0.1436170212765956,0,8,== Discography == | === As leader ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Bluing_(steel),Blued,188,8,0.8586425755920568,0.1436170212765956,0,8,== Discography == | === As leader ===
http://dbpedia.org/class/yago/Coating103058107,http://dbpedia.org/resource/Bluing_(steel),Blued,188,8,0.8586425755920568,0.1436170212765956,0,8,== Discography == | === As leader ===
http://dbpedia.org/class/yago/Covering103122748,http://dbpedia.org/resource/Bluing_(steel),Blued,188,8,0.8586425755920568,0.1436170212765956,0,8,== Discography == | === As leader ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Bluing_(steel),Blued,188,8,0.8586425755920568,0.1436170212765956,0,8,== Discography == | === As leader ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Bluing_(steel),Blued,188,8,0.8586425755920568,0.1436170212765956,0,8,== Discography == | === As leader ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Bluing_(steel),Blued,188,8,0.8586425755920568,0.1436170212765956,0,8,== Discography == | === As leader ===
