types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Romanticism,American romanticism,6788,106,0.9999999999986926,0.0,2,26,== Early writing career (1841–1865) == | === Cantatas ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Romanticism,American romanticism,6788,106,0.9999999999986926,0.0,2,26,== Early writing career (1841–1865) == | === Cantatas ===
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/resource/Romanticism,American romanticism,6788,106,0.9999999999986926,0.0,2,26,== Early writing career (1841–1865) == | === Cantatas ===
