types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Freedman,freed slave,2495,115,0.9999999999999432,0.0,0,40,== Other work == | === Acting ===
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Freedman,freed slave,2495,115,0.9999999999999432,0.0,0,40,== Other work == | === Acting ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Freedman,freed slave,2495,115,0.9999999999999432,0.0,0,40,== Other work == | === Acting ===
