types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Holiday,http://dbpedia.org/resource/Chaitra,Chait,310,69,0.9999903841868916,0.0,4,3,== Career == | === Early career ===
http://dbpedia.org/class/yago/WikicatMonths,http://dbpedia.org/resource/Chaitra,Chait,310,69,0.9999903841868916,0.0,4,3,== Career == | === Early career ===
http://dbpedia.org/class/yago/WikicatMonthsOfTheHinduCalendar,http://dbpedia.org/resource/Chaitra,Chait,310,69,0.9999903841868916,0.0,4,3,== Career == | === Early career ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Chaitra,Chait,310,69,0.9999903841868916,0.0,4,3,== Career == | === Early career ===
http://dbpedia.org/class/yago/CalendarMonth115209413,http://dbpedia.org/resource/Chaitra,Chait,310,69,0.9999903841868916,0.0,4,3,== Career == | === Early career ===
http://dbpedia.org/class/yago/FundamentalQuantity113575869,http://dbpedia.org/resource/Chaitra,Chait,310,69,0.9999903841868916,0.0,4,3,== Career == | === Early career ===
http://dbpedia.org/class/yago/Measure100033615,http://dbpedia.org/resource/Chaitra,Chait,310,69,0.9999903841868916,0.0,4,3,== Career == | === Early career ===
http://dbpedia.org/class/yago/TimePeriod115113229,http://dbpedia.org/resource/Chaitra,Chait,310,69,0.9999903841868916,0.0,4,3,== Career == | === Early career ===
