types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Supermoon,Super Moon,82,0,0.999906156120814,9.384787440529256e-05,0,27,== Discography == | === Independent albums ===
http://dbpedia.org/class/yago/WikicatAstronomicalEvents,http://dbpedia.org/resource/Supermoon,Super Moon,82,0,0.999906156120814,9.384787440529256e-05,0,27,== Discography == | === Independent albums ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Supermoon,Super Moon,82,0,0.999906156120814,9.384787440529256e-05,0,27,== Discography == | === Independent albums ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Supermoon,Super Moon,82,0,0.999906156120814,9.384787440529256e-05,0,27,== Discography == | === Independent albums ===
http://dbpedia.org/class/yago/Event100029378,http://dbpedia.org/resource/Supermoon,Super Moon,82,0,0.999906156120814,9.384787440529256e-05,0,27,== Discography == | === Independent albums ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Supermoon,Super Moon,82,0,0.999906156120814,9.384787440529256e-05,0,27,== Discography == | === Independent albums ===
