types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatBeerStyles,http://dbpedia.org/resource/Dubbel,dubbel,55,3,0.9999998142065352,0.0,0,47,== Selected discography == | === Studio albums ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Dubbel,dubbel,55,3,0.9999998142065352,0.0,0,47,== Selected discography == | === Studio albums ===
http://dbpedia.org/class/yago/Attribute100024264,http://dbpedia.org/resource/Dubbel,dubbel,55,3,0.9999998142065352,0.0,0,47,== Selected discography == | === Studio albums ===
http://dbpedia.org/class/yago/Manner104928903,http://dbpedia.org/resource/Dubbel,dubbel,55,3,0.9999998142065352,0.0,0,47,== Selected discography == | === Studio albums ===
http://dbpedia.org/class/yago/Property104916342,http://dbpedia.org/resource/Dubbel,dubbel,55,3,0.9999998142065352,0.0,0,47,== Selected discography == | === Studio albums ===
