types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Boxing,professional boxing,22068,124,0.7355384530744574,0.359548227295467,0,3,== Career == | === Sports broadcasting ===
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Boxing,professional boxing,22068,124,0.7355384530744574,0.359548227295467,0,3,== Career == | === Sports broadcasting ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Boxing,professional boxing,22068,124,0.7355384530744574,0.359548227295467,0,3,== Career == | === Sports broadcasting ===
