types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Company,http://dbpedia.org/resource/Tiger_Balm,Tiger Balm,39,1,0.9999999999980532,0.0,0,17,== Discography == | === Singles ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Tiger_Balm,Tiger Balm,39,1,0.9999999999980532,0.0,0,17,== Discography == | === Singles ===
http://dbpedia.org/class/yago/WikicatBrands,http://dbpedia.org/resource/Tiger_Balm,Tiger Balm,39,1,0.9999999999980532,0.0,0,17,== Discography == | === Singles ===
http://dbpedia.org/class/yago/WikicatSingaporeanBrands,http://dbpedia.org/resource/Tiger_Balm,Tiger Balm,39,1,0.9999999999980532,0.0,0,17,== Discography == | === Singles ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Tiger_Balm,Tiger Balm,39,1,0.9999999999980532,0.0,0,17,== Discography == | === Singles ===
http://dbpedia.org/class/yago/LanguageUnit106284225,http://dbpedia.org/resource/Tiger_Balm,Tiger Balm,39,1,0.9999999999980532,0.0,0,17,== Discography == | === Singles ===
http://dbpedia.org/class/yago/Name106333653,http://dbpedia.org/resource/Tiger_Balm,Tiger Balm,39,1,0.9999999999980532,0.0,0,17,== Discography == | === Singles ===
http://dbpedia.org/class/yago/Part113809207,http://dbpedia.org/resource/Tiger_Balm,Tiger Balm,39,1,0.9999999999980532,0.0,0,17,== Discography == | === Singles ===
http://dbpedia.org/class/yago/Relation100031921,http://dbpedia.org/resource/Tiger_Balm,Tiger Balm,39,1,0.9999999999980532,0.0,0,17,== Discography == | === Singles ===
http://dbpedia.org/class/yago/TradeName106845599,http://dbpedia.org/resource/Tiger_Balm,Tiger Balm,39,1,0.9999999999980532,0.0,0,17,== Discography == | === Singles ===
