types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/Ability105616246,http://dbpedia.org/resource/Eavesdropping,Eavesdrop,260,42,0.9999996152808308,0.0,0,19,== Discography == | === As leader ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Eavesdropping,Eavesdrop,260,42,0.9999996152808308,0.0,0,19,== Discography == | === As leader ===
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Eavesdropping,Eavesdrop,260,42,0.9999996152808308,0.0,0,19,== Discography == | === As leader ===
http://dbpedia.org/class/yago/Know-how105616786,http://dbpedia.org/resource/Eavesdropping,Eavesdrop,260,42,0.9999996152808308,0.0,0,19,== Discography == | === As leader ===
http://dbpedia.org/class/yago/Method105660268,http://dbpedia.org/resource/Eavesdropping,Eavesdrop,260,42,0.9999996152808308,0.0,0,19,== Discography == | === As leader ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Eavesdropping,Eavesdrop,260,42,0.9999996152808308,0.0,0,19,== Discography == | === As leader ===
http://dbpedia.org/class/yago/Technique105665146,http://dbpedia.org/resource/Eavesdropping,Eavesdrop,260,42,0.9999996152808308,0.0,0,19,== Discography == | === As leader ===
http://dbpedia.org/class/yago/WikicatEspionageTechniques,http://dbpedia.org/resource/Eavesdropping,Eavesdrop,260,42,0.9999996152808308,0.0,0,19,== Discography == | === As leader ===
