types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatJudicialInquiries,http://dbpedia.org/resource/Leveson_Inquiry,Leveson Inquiry,263,66,1.0,0.0,2,37,== Personal life ==
http://dbpedia.org/class/yago/WikicatPoliticalScandals,http://dbpedia.org/resource/Leveson_Inquiry,Leveson Inquiry,263,66,1.0,0.0,2,37,== Personal life ==
http://dbpedia.org/class/yago/WikicatPublicInquiriesInTheUnitedKingdom,http://dbpedia.org/resource/Leveson_Inquiry,Leveson Inquiry,263,66,1.0,0.0,2,37,== Personal life ==
http://dbpedia.org/ontology/Book,http://dbpedia.org/resource/Leveson_Inquiry,Leveson Inquiry,263,66,1.0,0.0,2,37,== Personal life ==
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Leveson_Inquiry,Leveson Inquiry,263,66,1.0,0.0,2,37,== Personal life ==
http://dbpedia.org/class/yago/WikicatScandals,http://dbpedia.org/resource/Leveson_Inquiry,Leveson Inquiry,263,66,1.0,0.0,2,37,== Personal life ==
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Leveson_Inquiry,Leveson Inquiry,263,66,1.0,0.0,2,37,== Personal life ==
http://dbpedia.org/class/yago/Act100030358,http://dbpedia.org/resource/Leveson_Inquiry,Leveson Inquiry,263,66,1.0,0.0,2,37,== Personal life ==
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Leveson_Inquiry,Leveson Inquiry,263,66,1.0,0.0,2,37,== Personal life ==
http://dbpedia.org/class/yago/Event100029378,http://dbpedia.org/resource/Leveson_Inquiry,Leveson Inquiry,263,66,1.0,0.0,2,37,== Personal life ==
http://dbpedia.org/class/yago/Gossip107223170,http://dbpedia.org/resource/Leveson_Inquiry,Leveson Inquiry,263,66,1.0,0.0,2,37,== Personal life ==
http://dbpedia.org/class/yago/HigherCognitiveProcess105770664,http://dbpedia.org/resource/Leveson_Inquiry,Leveson Inquiry,263,66,1.0,0.0,2,37,== Personal life ==
http://dbpedia.org/class/yago/Informing107212190,http://dbpedia.org/resource/Leveson_Inquiry,Leveson Inquiry,263,66,1.0,0.0,2,37,== Personal life ==
http://dbpedia.org/class/yago/Inquiry105797597,http://dbpedia.org/resource/Leveson_Inquiry,Leveson Inquiry,263,66,1.0,0.0,2,37,== Personal life ==
http://dbpedia.org/class/yago/ProblemSolving105796750,http://dbpedia.org/resource/Leveson_Inquiry,Leveson Inquiry,263,66,1.0,0.0,2,37,== Personal life ==
http://dbpedia.org/class/yago/Process105701363,http://dbpedia.org/resource/Leveson_Inquiry,Leveson Inquiry,263,66,1.0,0.0,2,37,== Personal life ==
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Leveson_Inquiry,Leveson Inquiry,263,66,1.0,0.0,2,37,== Personal life ==
http://dbpedia.org/class/yago/Report107217924,http://dbpedia.org/resource/Leveson_Inquiry,Leveson Inquiry,263,66,1.0,0.0,2,37,== Personal life ==
http://dbpedia.org/class/yago/Scandal107223811,http://dbpedia.org/resource/Leveson_Inquiry,Leveson Inquiry,263,66,1.0,0.0,2,37,== Personal life ==
http://dbpedia.org/class/yago/SpeechAct107160883,http://dbpedia.org/resource/Leveson_Inquiry,Leveson Inquiry,263,66,1.0,0.0,2,37,== Personal life ==
http://dbpedia.org/class/yago/Thinking105770926,http://dbpedia.org/resource/Leveson_Inquiry,Leveson Inquiry,263,66,1.0,0.0,2,37,== Personal life ==
