types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Jet_aircraft,jet airplane,1994,56,0.9999999999998151,0.0,2,33,== Controversies == | === Private jets ===
http://dbpedia.org/class/yago/WikicatInventions,http://dbpedia.org/resource/Jet_aircraft,jet airplane,1994,56,0.9999999999998151,0.0,2,33,== Controversies == | === Private jets ===
http://dbpedia.org/ontology/Aircraft,http://dbpedia.org/resource/Jet_aircraft,jet airplane,1994,56,0.9999999999998151,0.0,2,33,== Controversies == | === Private jets ===
http://dbpedia.org/class/yago/Ability105616246,http://dbpedia.org/resource/Jet_aircraft,jet airplane,1994,56,0.9999999999998151,0.0,2,33,== Controversies == | === Private jets ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Jet_aircraft,jet airplane,1994,56,0.9999999999998151,0.0,2,33,== Controversies == | === Private jets ===
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Jet_aircraft,jet airplane,1994,56,0.9999999999998151,0.0,2,33,== Controversies == | === Private jets ===
http://dbpedia.org/class/yago/Creativity105624700,http://dbpedia.org/resource/Jet_aircraft,jet airplane,1994,56,0.9999999999998151,0.0,2,33,== Controversies == | === Private jets ===
http://dbpedia.org/class/yago/Invention105633385,http://dbpedia.org/resource/Jet_aircraft,jet airplane,1994,56,0.9999999999998151,0.0,2,33,== Controversies == | === Private jets ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Jet_aircraft,jet airplane,1994,56,0.9999999999998151,0.0,2,33,== Controversies == | === Private jets ===
