types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Building,http://dbpedia.org/resource/Nissen_hut,Nissen,261,0,0.5423159329995358,0.5246720720391482,0,27,== Notes and references == | === Sources ===
http://dbpedia.org/class/yago/WikicatBuildingsAndStructuresByType,http://dbpedia.org/resource/Nissen_hut,Nissen,261,0,0.5423159329995358,0.5246720720391482,0,27,== Notes and references == | === Sources ===
http://dbpedia.org/class/yago/YagoGeoEntity,http://dbpedia.org/resource/Nissen_hut,Nissen,261,0,0.5423159329995358,0.5246720720391482,0,27,== Notes and references == | === Sources ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Nissen_hut,Nissen,261,0,0.5423159329995358,0.5246720720391482,0,27,== Notes and references == | === Sources ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Nissen_hut,Nissen,261,0,0.5423159329995358,0.5246720720391482,0,27,== Notes and references == | === Sources ===
http://dbpedia.org/class/yago/Building102913152,http://dbpedia.org/resource/Nissen_hut,Nissen,261,0,0.5423159329995358,0.5246720720391482,0,27,== Notes and references == | === Sources ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Nissen_hut,Nissen,261,0,0.5423159329995358,0.5246720720391482,0,27,== Notes and references == | === Sources ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Nissen_hut,Nissen,261,0,0.5423159329995358,0.5246720720391482,0,27,== Notes and references == | === Sources ===
http://dbpedia.org/class/yago/Structure104341686,http://dbpedia.org/resource/Nissen_hut,Nissen,261,0,0.5423159329995358,0.5246720720391482,0,27,== Notes and references == | === Sources ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Nissen_hut,Nissen,261,0,0.5423159329995358,0.5246720720391482,0,27,== Notes and references == | === Sources ===
