types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Settlement,http://dbpedia.org/resource/Electoral_district_of_Yass,YASS,38,5,0.567631819033037,0.2289347703291284,0,24,== Discography == | === Remixes ===
http://dbpedia.org/class/yago/YagoGeoEntity,http://dbpedia.org/resource/Electoral_district_of_Yass,YASS,38,5,0.567631819033037,0.2289347703291284,0,24,== Discography == | === Remixes ===
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Electoral_district_of_Yass,YASS,38,5,0.567631819033037,0.2289347703291284,0,24,== Discography == | === Remixes ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Electoral_district_of_Yass,YASS,38,5,0.567631819033037,0.2289347703291284,0,24,== Discography == | === Remixes ===
http://dbpedia.org/class/yago/District108552138,http://dbpedia.org/resource/Electoral_district_of_Yass,YASS,38,5,0.567631819033037,0.2289347703291284,0,24,== Discography == | === Remixes ===
http://dbpedia.org/class/yago/Location100027167,http://dbpedia.org/resource/Electoral_district_of_Yass,YASS,38,5,0.567631819033037,0.2289347703291284,0,24,== Discography == | === Remixes ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Electoral_district_of_Yass,YASS,38,5,0.567631819033037,0.2289347703291284,0,24,== Discography == | === Remixes ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Electoral_district_of_Yass,YASS,38,5,0.567631819033037,0.2289347703291284,0,24,== Discography == | === Remixes ===
http://dbpedia.org/class/yago/Region108630985,http://dbpedia.org/resource/Electoral_district_of_Yass,YASS,38,5,0.567631819033037,0.2289347703291284,0,24,== Discography == | === Remixes ===
http://dbpedia.org/class/yago/WikicatFormerElectoralDistrictsOfNewSouthWales,http://dbpedia.org/resource/Electoral_district_of_Yass,YASS,38,5,0.567631819033037,0.2289347703291284,0,24,== Discography == | === Remixes ===
