types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Gog_and_Magog,Magog,417,39,0.9779738261642196,0.0216842526751575,5,8,== Career == | === 1990s ===
http://dbpedia.org/class/yago/WikicatHebrewBibleChapters,http://dbpedia.org/resource/Gog_and_Magog,Magog,417,39,0.9779738261642196,0.0216842526751575,5,8,== Career == | === 1990s ===
http://dbpedia.org/class/yago/Writing106362953,http://dbpedia.org/resource/Gog_and_Magog,Magog,417,39,0.9779738261642196,0.0216842526751575,5,8,== Career == | === 1990s ===
http://dbpedia.org/class/yago/WrittenCommunication106349220,http://dbpedia.org/resource/Gog_and_Magog,Magog,417,39,0.9779738261642196,0.0216842526751575,5,8,== Career == | === 1990s ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Gog_and_Magog,Magog,417,39,0.9779738261642196,0.0216842526751575,5,8,== Career == | === 1990s ===
http://dbpedia.org/class/yago/AuditoryCommunication107109019,http://dbpedia.org/resource/Gog_and_Magog,Magog,417,39,0.9779738261642196,0.0216842526751575,5,8,== Career == | === 1990s ===
http://dbpedia.org/class/yago/Chapter106396142,http://dbpedia.org/resource/Gog_and_Magog,Magog,417,39,0.9779738261642196,0.0216842526751575,5,8,== Career == | === 1990s ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Gog_and_Magog,Magog,417,39,0.9779738261642196,0.0216842526751575,5,8,== Career == | === 1990s ===
http://dbpedia.org/class/yago/Music107020895,http://dbpedia.org/resource/Gog_and_Magog,Magog,417,39,0.9779738261642196,0.0216842526751575,5,8,== Career == | === 1990s ===
http://dbpedia.org/class/yago/Section106392001,http://dbpedia.org/resource/Gog_and_Magog,Magog,417,39,0.9779738261642196,0.0216842526751575,5,8,== Career == | === 1990s ===
