types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Book,http://dbpedia.org/resource/Crying_Girl,Crying Girl,10,1,0.999999999943526,0.0,0,51,== Songwriting == | === Westlife (1998–2012; 2018–present) ===
http://dbpedia.org/class/yago/Art102743547,http://dbpedia.org/resource/Crying_Girl,Crying Girl,10,1,0.999999999943526,0.0,0,51,== Songwriting == | === Westlife (1998–2012; 2018–present) ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Crying_Girl,Crying Girl,10,1,0.999999999943526,0.0,0,51,== Songwriting == | === Westlife (1998–2012; 2018–present) ===
http://dbpedia.org/class/yago/Creation103129123,http://dbpedia.org/resource/Crying_Girl,Crying Girl,10,1,0.999999999943526,0.0,0,51,== Songwriting == | === Westlife (1998–2012; 2018–present) ===
http://dbpedia.org/class/yago/GraphicArt103453809,http://dbpedia.org/resource/Crying_Girl,Crying Girl,10,1,0.999999999943526,0.0,0,51,== Songwriting == | === Westlife (1998–2012; 2018–present) ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Crying_Girl,Crying Girl,10,1,0.999999999943526,0.0,0,51,== Songwriting == | === Westlife (1998–2012; 2018–present) ===
http://dbpedia.org/class/yago/Painting103876519,http://dbpedia.org/resource/Crying_Girl,Crying Girl,10,1,0.999999999943526,0.0,0,51,== Songwriting == | === Westlife (1998–2012; 2018–present) ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Crying_Girl,Crying Girl,10,1,0.999999999943526,0.0,0,51,== Songwriting == | === Westlife (1998–2012; 2018–present) ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Crying_Girl,Crying Girl,10,1,0.999999999943526,0.0,0,51,== Songwriting == | === Westlife (1998–2012; 2018–present) ===
http://dbpedia.org/class/yago/Wikicat1963Paintings,http://dbpedia.org/resource/Crying_Girl,Crying Girl,10,1,0.999999999943526,0.0,0,51,== Songwriting == | === Westlife (1998–2012; 2018–present) ===
http://dbpedia.org/class/yago/Wikicat1964Paintings,http://dbpedia.org/resource/Crying_Girl,Crying Girl,10,1,0.999999999943526,0.0,0,51,== Songwriting == | === Westlife (1998–2012; 2018–present) ===
http://dbpedia.org/class/yago/WikicatPaintingsByRoyLichtenstein,http://dbpedia.org/resource/Crying_Girl,Crying Girl,10,1,0.999999999943526,0.0,0,51,== Songwriting == | === Westlife (1998–2012; 2018–present) ===
