types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/YagoGeoEntity,http://dbpedia.org/resource/Vanaheimr,Vanaheimr,39,47,0.999999999965354,0.0,0,71,== Works == | === Bibliography ===
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Vanaheimr,Vanaheimr,39,47,0.999999999965354,0.0,0,71,== Works == | === Bibliography ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Vanaheimr,Vanaheimr,39,47,0.999999999965354,0.0,0,71,== Works == | === Bibliography ===
http://dbpedia.org/class/yago/WikicatLocationsInNorseMythology,http://dbpedia.org/resource/Vanaheimr,Vanaheimr,39,47,0.999999999965354,0.0,0,71,== Works == | === Bibliography ===
http://dbpedia.org/class/yago/Location100027167,http://dbpedia.org/resource/Vanaheimr,Vanaheimr,39,47,0.999999999965354,0.0,0,71,== Works == | === Bibliography ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Vanaheimr,Vanaheimr,39,47,0.999999999965354,0.0,0,71,== Works == | === Bibliography ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Vanaheimr,Vanaheimr,39,47,0.999999999965354,0.0,0,71,== Works == | === Bibliography ===
