types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Spacetime,Space/Time,4456,0,0.9999999999999858,0.0,0,38,== Discography == | === As sideman ===
http://dbpedia.org/class/yago/WikicatConceptsInPhysics,http://dbpedia.org/resource/Spacetime,Space/Time,4456,0,0.9999999999999858,0.0,0,38,== Discography == | === As sideman ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Spacetime,Space/Time,4456,0,0.9999999999999858,0.0,0,38,== Discography == | === As sideman ===
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Spacetime,Space/Time,4456,0,0.9999999999999858,0.0,0,38,== Discography == | === As sideman ===
http://dbpedia.org/class/yago/Concept105835747,http://dbpedia.org/resource/Spacetime,Space/Time,4456,0,0.9999999999999858,0.0,0,38,== Discography == | === As sideman ===
http://dbpedia.org/class/yago/Content105809192,http://dbpedia.org/resource/Spacetime,Space/Time,4456,0,0.9999999999999858,0.0,0,38,== Discography == | === As sideman ===
http://dbpedia.org/class/yago/Idea105833840,http://dbpedia.org/resource/Spacetime,Space/Time,4456,0,0.9999999999999858,0.0,0,38,== Discography == | === As sideman ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Spacetime,Space/Time,4456,0,0.9999999999999858,0.0,0,38,== Discography == | === As sideman ===
