types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/YagoGeoEntity,http://dbpedia.org/resource/Útgarðar,Utgard,43,0,0.8869277866921738,0.0941860465116277,0,21,== Discography == | === Enslaved ===
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Útgarðar,Utgard,43,0,0.8869277866921738,0.0941860465116277,0,21,== Discography == | === Enslaved ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Útgarðar,Utgard,43,0,0.8869277866921738,0.0941860465116277,0,21,== Discography == | === Enslaved ===
http://dbpedia.org/class/yago/WikicatLocationsInNorseMythology,http://dbpedia.org/resource/Útgarðar,Utgard,43,0,0.8869277866921738,0.0941860465116277,0,21,== Discography == | === Enslaved ===
http://dbpedia.org/class/yago/Location100027167,http://dbpedia.org/resource/Útgarðar,Utgard,43,0,0.8869277866921738,0.0941860465116277,0,21,== Discography == | === Enslaved ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Útgarðar,Utgard,43,0,0.8869277866921738,0.0941860465116277,0,21,== Discography == | === Enslaved ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Útgarðar,Utgard,43,0,0.8869277866921738,0.0941860465116277,0,21,== Discography == | === Enslaved ===
