types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Phonograph,Turntables,2797,20,0.8806754102146755,0.1343059842346147,0,34,== Equipment == | === Electronics ===
http://dbpedia.org/ontology/Device,http://dbpedia.org/resource/Phonograph,Turntables,2797,20,0.8806754102146755,0.1343059842346147,0,34,== Equipment == | === Electronics ===
http://dbpedia.org/ontology/RecordLabel,http://dbpedia.org/resource/Phonograph,Turntables,2797,20,0.8806754102146755,0.1343059842346147,0,34,== Equipment == | === Electronics ===
