types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Group_24,group 24,11,68,0.9999987204159824,0.0,0,4,== Career ==
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/resource/Group_24,group 24,11,68,0.9999987204159824,0.0,0,4,== Career ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Fair_Trade_Commission_(South_Korea),Korea Fair Trade Commission,52,125,0.9999999999999148,0.0,0,7,== Career == | === Lawsuit ===
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/resource/Fair_Trade_Commission_(South_Korea),Korea Fair Trade Commission,52,125,0.9999999999999148,0.0,0,7,== Career == | === Lawsuit ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Fair_Trade_Commission_(South_Korea),Korea Fair Trade Commission,52,125,0.9999999999999148,0.0,0,7,== Career == | === Lawsuit ===
http://dbpedia.org/class/yago/LanguageUnit106284225,http://dbpedia.org/resource/Fair_Trade_Commission_(South_Korea),Korea Fair Trade Commission,52,125,0.9999999999999148,0.0,0,7,== Career == | === Lawsuit ===
http://dbpedia.org/class/yago/Name106333653,http://dbpedia.org/resource/Fair_Trade_Commission_(South_Korea),Korea Fair Trade Commission,52,125,0.9999999999999148,0.0,0,7,== Career == | === Lawsuit ===
http://dbpedia.org/class/yago/Part113809207,http://dbpedia.org/resource/Fair_Trade_Commission_(South_Korea),Korea Fair Trade Commission,52,125,0.9999999999999148,0.0,0,7,== Career == | === Lawsuit ===
http://dbpedia.org/class/yago/Relation100031921,http://dbpedia.org/resource/Fair_Trade_Commission_(South_Korea),Korea Fair Trade Commission,52,125,0.9999999999999148,0.0,0,7,== Career == | === Lawsuit ===
