types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Modern_Paganism,pagan,1644,24,0.9998443989917536,0.00015516662273070612,1,20,== Biography == | === Imprisonment ===
http://dbpedia.org/ontology/Band,http://dbpedia.org/resource/Modern_Paganism,pagan,1644,24,0.9998443989917536,0.00015516662273070612,1,20,== Biography == | === Imprisonment ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Modern_Paganism,pagan,1644,24,0.9998443989917536,0.00015516662273070612,1,20,== Biography == | === Imprisonment ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Modern_Paganism,pagan,1644,24,0.9998443989917536,0.00015516662273070612,1,20,== Biography == | === Imprisonment ===
http://dbpedia.org/class/yago/Movement108464601,http://dbpedia.org/resource/Modern_Paganism,pagan,1644,24,0.9998443989917536,0.00015516662273070612,1,20,== Biography == | === Imprisonment ===
http://dbpedia.org/class/yago/ReligiousMovement108473787,http://dbpedia.org/resource/Modern_Paganism,pagan,1644,24,0.9998443989917536,0.00015516662273070612,1,20,== Biography == | === Imprisonment ===
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/Modern_Paganism,pagan,1644,24,0.9998443989917536,0.00015516662273070612,1,20,== Biography == | === Imprisonment ===
http://dbpedia.org/class/yago/WikicatNewReligiousMovements,http://dbpedia.org/resource/Modern_Paganism,pagan,1644,24,0.9998443989917536,0.00015516662273070612,1,20,== Biography == | === Imprisonment ===
