types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Water_purification,filtration,670,37,0.5996303653915022,0.5143166362864192,3,16,== Humanitarian work == | === Food ===
http://dbpedia.org/ontology/Election,http://dbpedia.org/resource/Water_purification,filtration,670,37,0.5996303653915022,0.5143166362864192,3,16,== Humanitarian work == | === Food ===
http://dbpedia.org/class/yago/WikicatChemicalProcesses,http://dbpedia.org/resource/Water_purification,filtration,670,37,0.5996303653915022,0.5143166362864192,3,16,== Humanitarian work == | === Food ===
http://dbpedia.org/class/yago/ChemicalProcess113446390,http://dbpedia.org/resource/Water_purification,filtration,670,37,0.5996303653915022,0.5143166362864192,3,16,== Humanitarian work == | === Food ===
http://dbpedia.org/class/yago/NaturalProcess113518963,http://dbpedia.org/resource/Water_purification,filtration,670,37,0.5996303653915022,0.5143166362864192,3,16,== Humanitarian work == | === Food ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Water_purification,filtration,670,37,0.5996303653915022,0.5143166362864192,3,16,== Humanitarian work == | === Food ===
http://dbpedia.org/class/yago/Process100029677,http://dbpedia.org/resource/Water_purification,filtration,670,37,0.5996303653915022,0.5143166362864192,3,16,== Humanitarian work == | === Food ===
