types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Punk_subculture,PUNX,1631,75,0.9999999999947988,0.0,1,6,== Career == | === Music ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Punk_subculture,PUNX,1631,75,0.9999999999947988,0.0,1,6,== Career == | === Music ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Punk_subculture,PUNX,1631,75,0.9999999999947988,0.0,1,6,== Career == | === Music ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Punk_subculture,PUNX,1631,75,0.9999999999947988,0.0,1,6,== Career == | === Music ===
http://dbpedia.org/class/yago/WikicatMusicalSubcultures,http://dbpedia.org/resource/Punk_subculture,PUNX,1631,75,0.9999999999947988,0.0,1,6,== Career == | === Music ===
http://dbpedia.org/class/yago/WikicatSubcultures,http://dbpedia.org/resource/Punk_subculture,PUNX,1631,75,0.9999999999947988,0.0,1,6,== Career == | === Music ===
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/Punk_subculture,PUNX,1631,75,0.9999999999947988,0.0,1,6,== Career == | === Music ===
http://dbpedia.org/class/yago/Subculture108288753,http://dbpedia.org/resource/Punk_subculture,PUNX,1631,75,0.9999999999947988,0.0,1,6,== Career == | === Music ===
