types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Deacon,deacons,5249,40,0.9999975094818044,2.443808148559021e-06,2,34,== Career == | === 2010s ===
http://dbpedia.org/ontology/GovernmentAgency,http://dbpedia.org/resource/Deacon,deacons,5249,40,0.9999975094818044,2.443808148559021e-06,2,34,== Career == | === 2010s ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Deacon,deacons,5249,40,0.9999975094818044,2.443808148559021e-06,2,34,== Career == | === 2010s ===
