types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/HD_Radio,HD3,2682,112,0.9999998437905456,1.562084216025703e-07,0,11,== Biography == | === The Smoakstack ===
http://dbpedia.org/class/yago/Measure100033615,http://dbpedia.org/resource/HD_Radio,HD3,2682,112,0.9999998437905456,1.562084216025703e-07,0,11,== Biography == | === The Smoakstack ===
http://dbpedia.org/class/yago/Standard107260623,http://dbpedia.org/resource/HD_Radio,HD3,2682,112,0.9999998437905456,1.562084216025703e-07,0,11,== Biography == | === The Smoakstack ===
http://dbpedia.org/class/yago/SystemOfMeasurement113577171,http://dbpedia.org/resource/HD_Radio,HD3,2682,112,0.9999998437905456,1.562084216025703e-07,0,11,== Biography == | === The Smoakstack ===
http://dbpedia.org/class/yago/WikicatStandards,http://dbpedia.org/resource/HD_Radio,HD3,2682,112,0.9999998437905456,1.562084216025703e-07,0,11,== Biography == | === The Smoakstack ===
