types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatPlaysByT.S.Eliot,http://dbpedia.org/resource/The_Elder_Statesman,The Elder Statesman,10,25,0.9999995357764474,4.642237572143344e-07,0,16,== Filmography == | === Short films ===
http://dbpedia.org/ontology/Play,http://dbpedia.org/resource/The_Elder_Statesman,The Elder Statesman,10,25,0.9999995357764474,4.642237572143344e-07,0,16,== Filmography == | === Short films ===
http://dbpedia.org/class/yago/Writing106362953,http://dbpedia.org/resource/The_Elder_Statesman,The Elder Statesman,10,25,0.9999995357764474,4.642237572143344e-07,0,16,== Filmography == | === Short films ===
http://dbpedia.org/class/yago/WrittenCommunication106349220,http://dbpedia.org/resource/The_Elder_Statesman,The Elder Statesman,10,25,0.9999995357764474,4.642237572143344e-07,0,16,== Filmography == | === Short films ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/The_Elder_Statesman,The Elder Statesman,10,25,0.9999995357764474,4.642237572143344e-07,0,16,== Filmography == | === Short films ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/The_Elder_Statesman,The Elder Statesman,10,25,0.9999995357764474,4.642237572143344e-07,0,16,== Filmography == | === Short films ===
http://dbpedia.org/class/yago/DramaticComposition107007684,http://dbpedia.org/resource/The_Elder_Statesman,The Elder Statesman,10,25,0.9999995357764474,4.642237572143344e-07,0,16,== Filmography == | === Short films ===
http://dbpedia.org/class/yago/Play107007945,http://dbpedia.org/resource/The_Elder_Statesman,The Elder Statesman,10,25,0.9999995357764474,4.642237572143344e-07,0,16,== Filmography == | === Short films ===
http://dbpedia.org/class/yago/Wikicat1958Plays,http://dbpedia.org/resource/The_Elder_Statesman,The Elder Statesman,10,25,0.9999995357764474,4.642237572143344e-07,0,16,== Filmography == | === Short films ===
