types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Disease,http://dbpedia.org/resource/Cave-in,roof fall,105,66,0.9999999912225236,0.0,4,13,== Career == | === Acting career ===
http://dbpedia.org/class/yago/WikicatCaves,http://dbpedia.org/resource/Cave-in,roof fall,105,66,0.9999999912225236,0.0,4,13,== Career == | === Acting career ===
http://dbpedia.org/class/yago/YagoGeoEntity,http://dbpedia.org/resource/Cave-in,roof fall,105,66,0.9999999912225236,0.0,4,13,== Career == | === Acting career ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Cave-in,roof fall,105,66,0.9999999912225236,0.0,4,13,== Career == | === Acting career ===
http://dbpedia.org/class/yago/Cave109238926,http://dbpedia.org/resource/Cave-in,roof fall,105,66,0.9999999912225236,0.0,4,13,== Career == | === Acting career ===
http://dbpedia.org/class/yago/GeologicalFormation109287968,http://dbpedia.org/resource/Cave-in,roof fall,105,66,0.9999999912225236,0.0,4,13,== Career == | === Acting career ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Cave-in,roof fall,105,66,0.9999999912225236,0.0,4,13,== Career == | === Acting career ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Cave-in,roof fall,105,66,0.9999999912225236,0.0,4,13,== Career == | === Acting career ===
