types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Hehe_people,HeHe,56,56,0.9447681605094346,0.05846070507712,4,5,== Career == | === DYMG ===
http://dbpedia.org/class/yago/WikicatIndigenousPeoplesOfEastAfrica,http://dbpedia.org/resource/Hehe_people,HeHe,56,56,0.9447681605094346,0.05846070507712,4,5,== Career == | === DYMG ===
http://dbpedia.org/ontology/Band,http://dbpedia.org/resource/Hehe_people,HeHe,56,56,0.9447681605094346,0.05846070507712,4,5,== Career == | === DYMG ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Hehe_people,HeHe,56,56,0.9447681605094346,0.05846070507712,4,5,== Career == | === DYMG ===
http://dbpedia.org/class/yago/EthnicGroup107967382,http://dbpedia.org/resource/Hehe_people,HeHe,56,56,0.9447681605094346,0.05846070507712,4,5,== Career == | === DYMG ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Hehe_people,HeHe,56,56,0.9447681605094346,0.05846070507712,4,5,== Career == | === DYMG ===
http://dbpedia.org/class/yago/People107942152,http://dbpedia.org/resource/Hehe_people,HeHe,56,56,0.9447681605094346,0.05846070507712,4,5,== Career == | === DYMG ===
http://dbpedia.org/class/yago/WikicatEthnicGroupsInAfrica,http://dbpedia.org/resource/Hehe_people,HeHe,56,56,0.9447681605094346,0.05846070507712,4,5,== Career == | === DYMG ===
http://dbpedia.org/class/yago/WikicatEthnicGroupsInTanzania,http://dbpedia.org/resource/Hehe_people,HeHe,56,56,0.9447681605094346,0.05846070507712,4,5,== Career == | === DYMG ===
