types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatConceptionsOfGod,http://dbpedia.org/resource/Great_Spirit,Wakonda,232,0,0.9999999819284257,1.568805934706316e-08,0,17,== Works == | === Stage ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Great_Spirit,Wakonda,232,0,0.9999999819284257,1.568805934706316e-08,0,17,== Works == | === Stage ===
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Great_Spirit,Wakonda,232,0,0.9999999819284257,1.568805934706316e-08,0,17,== Works == | === Stage ===
http://dbpedia.org/class/yago/Concept105835747,http://dbpedia.org/resource/Great_Spirit,Wakonda,232,0,0.9999999819284257,1.568805934706316e-08,0,17,== Works == | === Stage ===
http://dbpedia.org/class/yago/Content105809192,http://dbpedia.org/resource/Great_Spirit,Wakonda,232,0,0.9999999819284257,1.568805934706316e-08,0,17,== Works == | === Stage ===
http://dbpedia.org/class/yago/Idea105833840,http://dbpedia.org/resource/Great_Spirit,Wakonda,232,0,0.9999999819284257,1.568805934706316e-08,0,17,== Works == | === Stage ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Great_Spirit,Wakonda,232,0,0.9999999819284257,1.568805934706316e-08,0,17,== Works == | === Stage ===
