types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatSins,http://dbpedia.org/resource/Backsliding,backslider,63,170,0.9999999999901944,0.0,3,13,== Career == | === Recording career ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Backsliding,backslider,63,170,0.9999999999901944,0.0,3,13,== Career == | === Recording career ===
http://dbpedia.org/class/yago/Attribute100024264,http://dbpedia.org/resource/Backsliding,backslider,63,170,0.9999999999901944,0.0,3,13,== Career == | === Recording career ===
http://dbpedia.org/class/yago/Immorality104850589,http://dbpedia.org/resource/Backsliding,backslider,63,170,0.9999999999901944,0.0,3,13,== Career == | === Recording career ===
http://dbpedia.org/class/yago/Quality104723816,http://dbpedia.org/resource/Backsliding,backslider,63,170,0.9999999999901944,0.0,3,13,== Career == | === Recording career ===
http://dbpedia.org/class/yago/Sin104827957,http://dbpedia.org/resource/Backsliding,backslider,63,170,0.9999999999901944,0.0,3,13,== Career == | === Recording career ===
http://dbpedia.org/class/yago/Unrighteousness104827652,http://dbpedia.org/resource/Backsliding,backslider,63,170,0.9999999999901944,0.0,3,13,== Career == | === Recording career ===
