types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Fan_convention,Comic Con,637,117,0.6170386455316773,0.5162942230163315,1,44,== Army of Toy Soldiers == | === Current activities ===
http://dbpedia.org/ontology/SportsEvent,http://dbpedia.org/resource/Fan_convention,Comic Con,637,117,0.6170386455316773,0.5162942230163315,1,44,== Army of Toy Soldiers == | === Current activities ===
http://dbpedia.org/class/yago/WikicatScienceFictionConventions,http://dbpedia.org/resource/Fan_convention,Comic Con,637,117,0.6170386455316773,0.5162942230163315,1,44,== Army of Toy Soldiers == | === Current activities ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Fan_convention,Comic Con,637,117,0.6170386455316773,0.5162942230163315,1,44,== Army of Toy Soldiers == | === Current activities ===
http://dbpedia.org/class/yago/Convention108309086,http://dbpedia.org/resource/Fan_convention,Comic Con,637,117,0.6170386455316773,0.5162942230163315,1,44,== Army of Toy Soldiers == | === Current activities ===
http://dbpedia.org/class/yago/Gathering107975026,http://dbpedia.org/resource/Fan_convention,Comic Con,637,117,0.6170386455316773,0.5162942230163315,1,44,== Army of Toy Soldiers == | === Current activities ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Fan_convention,Comic Con,637,117,0.6170386455316773,0.5162942230163315,1,44,== Army of Toy Soldiers == | === Current activities ===
http://dbpedia.org/class/yago/Meeting108307589,http://dbpedia.org/resource/Fan_convention,Comic Con,637,117,0.6170386455316773,0.5162942230163315,1,44,== Army of Toy Soldiers == | === Current activities ===
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/Fan_convention,Comic Con,637,117,0.6170386455316773,0.5162942230163315,1,44,== Army of Toy Soldiers == | === Current activities ===
http://dbpedia.org/class/yago/WikicatFanConventions,http://dbpedia.org/resource/Fan_convention,Comic Con,637,117,0.6170386455316773,0.5162942230163315,1,44,== Army of Toy Soldiers == | === Current activities ===
