types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/American_folk_music_revival,American Folk Music,461,113,0.5810014336420591,0.7211661488189489,1,7,== Biography == | === Rediscovery ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/American_folk_music_revival,American Folk Music,461,113,0.5810014336420591,0.7211661488189489,1,7,== Biography == | === Rediscovery ===
http://dbpedia.org/ontology/Disease,http://dbpedia.org/resource/American_folk_music_revival,American Folk Music,461,113,0.5810014336420591,0.7211661488189489,1,7,== Biography == | === Rediscovery ===
