types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,http://dbpedia.org/resource/Skadarska_Krajina,kraja,56,26,0.9999999999780868,1.7156847485033654e-11,0,22,== Discography == | === Singles ===
http://dbpedia.org/ontology/Settlement,http://dbpedia.org/resource/Skadarska_Krajina,kraja,56,26,0.9999999999780868,1.7156847485033654e-11,0,22,== Discography == | === Singles ===
http://dbpedia.org/class/yago/YagoGeoEntity,http://dbpedia.org/resource/Skadarska_Krajina,kraja,56,26,0.9999999999780868,1.7156847485033654e-11,0,22,== Discography == | === Singles ===
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Skadarska_Krajina,kraja,56,26,0.9999999999780868,1.7156847485033654e-11,0,22,== Discography == | === Singles ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Skadarska_Krajina,kraja,56,26,0.9999999999780868,1.7156847485033654e-11,0,22,== Discography == | === Singles ===
http://dbpedia.org/class/yago/WikicatRegionsOfMontenegro,http://dbpedia.org/resource/Skadarska_Krajina,kraja,56,26,0.9999999999780868,1.7156847485033654e-11,0,22,== Discography == | === Singles ===
http://dbpedia.org/class/yago/Location100027167,http://dbpedia.org/resource/Skadarska_Krajina,kraja,56,26,0.9999999999780868,1.7156847485033654e-11,0,22,== Discography == | === Singles ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Skadarska_Krajina,kraja,56,26,0.9999999999780868,1.7156847485033654e-11,0,22,== Discography == | === Singles ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Skadarska_Krajina,kraja,56,26,0.9999999999780868,1.7156847485033654e-11,0,22,== Discography == | === Singles ===
http://dbpedia.org/class/yago/Region108630039,http://dbpedia.org/resource/Skadarska_Krajina,kraja,56,26,0.9999999999780868,1.7156847485033654e-11,0,22,== Discography == | === Singles ===
