types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Gram,grammes,887,91,0.999999999966292,0.0,1,148,== Discography == | === Vinyl 45s ===
http://dbpedia.org/ontology/City,http://dbpedia.org/resource/Gram,grammes,887,91,0.999999999966292,0.0,1,148,== Discography == | === Vinyl 45s ===
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/resource/Gram,grammes,887,91,0.999999999966292,0.0,1,148,== Discography == | === Vinyl 45s ===
