types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Ars_Electronica,ars electronica,514,109,0.9999999393952256,6.060476933778955e-08,0,51,== Works (selection) == | === Installative works ===
http://dbpedia.org/ontology/University,http://dbpedia.org/resource/Ars_Electronica,ars electronica,514,109,0.9999999393952256,6.060476933778955e-08,0,51,== Works (selection) == | === Installative works ===
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/Ars_Electronica,ars electronica,514,109,0.9999999393952256,6.060476933778955e-08,0,51,== Works (selection) == | === Installative works ===
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Ars_Electronica,ars electronica,514,109,0.9999999393952256,6.060476933778955e-08,0,51,== Works (selection) == | === Installative works ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Ars_Electronica,ars electronica,514,109,0.9999999393952256,6.060476933778955e-08,0,51,== Works (selection) == | === Installative works ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Ars_Electronica,ars electronica,514,109,0.9999999393952256,6.060476933778955e-08,0,51,== Works (selection) == | === Installative works ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Ars_Electronica,ars electronica,514,109,0.9999999393952256,6.060476933778955e-08,0,51,== Works (selection) == | === Installative works ===
http://dbpedia.org/class/yago/Organization108008335,http://dbpedia.org/resource/Ars_Electronica,ars electronica,514,109,0.9999999393952256,6.060476933778955e-08,0,51,== Works (selection) == | === Installative works ===
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/Ars_Electronica,ars electronica,514,109,0.9999999393952256,6.060476933778955e-08,0,51,== Works (selection) == | === Installative works ===
http://dbpedia.org/class/yago/WikicatOrganisationsBasedInAustria,http://dbpedia.org/resource/Ars_Electronica,ars electronica,514,109,0.9999999393952256,6.060476933778955e-08,0,51,== Works (selection) == | === Installative works ===
