types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Streetwear,street wear,219,102,0.999999999996902,0.0,0,32,== Personal life == | === Fashion style ===
http://dbpedia.org/class/yago/Aesthetic105968971,http://dbpedia.org/resource/Streetwear,street wear,219,102,0.999999999996902,0.0,0,32,== Personal life == | === Fashion style ===
http://dbpedia.org/class/yago/Belief105941423,http://dbpedia.org/resource/Streetwear,street wear,219,102,0.999999999996902,0.0,0,32,== Personal life == | === Fashion style ===
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Streetwear,street wear,219,102,0.999999999996902,0.0,0,32,== Personal life == | === Fashion style ===
http://dbpedia.org/class/yago/Content105809192,http://dbpedia.org/resource/Streetwear,street wear,219,102,0.999999999996902,0.0,0,32,== Personal life == | === Fashion style ===
http://dbpedia.org/class/yago/Doctrine105943300,http://dbpedia.org/resource/Streetwear,street wear,219,102,0.999999999996902,0.0,0,32,== Personal life == | === Fashion style ===
http://dbpedia.org/class/yago/PhilosophicalDoctrine106167328,http://dbpedia.org/resource/Streetwear,street wear,219,102,0.999999999996902,0.0,0,32,== Personal life == | === Fashion style ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Streetwear,street wear,219,102,0.999999999996902,0.0,0,32,== Personal life == | === Fashion style ===
http://dbpedia.org/class/yago/WikicatFashionAesthetics,http://dbpedia.org/resource/Streetwear,street wear,219,102,0.999999999996902,0.0,0,32,== Personal life == | === Fashion style ===
