types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Law_enforcement_agency,law enforcement,1801,87,0.9930841003859656,0.0051041016514052,14,102,== Personal life == | === Political activism ===
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/resource/Law_enforcement_agency,law enforcement,1801,87,0.9930841003859656,0.0051041016514052,14,102,== Personal life == | === Political activism ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Law_enforcement_agency,law enforcement,1801,87,0.9930841003859656,0.0051041016514052,14,102,== Personal life == | === Political activism ===
