types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Lithography,lithography,4079,104,0.9994324743386636,0.0005675834732197886,1,30,== Works == | === Wildlife ===
http://dbpedia.org/ontology/Software,http://dbpedia.org/resource/Lithography,lithography,4079,104,0.9994324743386636,0.0005675834732197886,1,30,== Works == | === Wildlife ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Lithography,lithography,4079,104,0.9994324743386636,0.0005675834732197886,1,30,== Works == | === Wildlife ===
